property_measurement_id,condition_id,coupon_id,coupon_id_status,condition_key,relative_path,contact_angle_deg,contact_angle_sd_deg,n_contact_angle,contact_angle_value_source,hysteresis_deg,rolloff_angle_deg,pinning_fraction
PROP-8a0da27d05,COND-6c7234361f,,not_provided_by_source,unsintered|PDMS|unknown|spray|tape|1|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_1_wetting data.xlsx,148.54,2.57376791504588,5,reported_CA_Stabw,,11.0,0.7
PROP-185c0fc2f7,COND-dead526ee7,,not_provided_by_source,unsintered|PDMS|unknown|spray|tape|2|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_2_wetting data.xlsx,143.26999999999998,4.54129457066924,5,reported_CA_Stabw,,,1.0
PROP-359fb8bfe6,COND-c255bb9493,,not_provided_by_source,unsintered|PDMS|unknown|spray|tape|3|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_3_wetting data.xlsx,141.64,1.7372712297266588,5,reported_CA_Stabw,,,1.0
PROP-340b17404b,COND-2662028e42,,not_provided_by_source,unsintered|PDMS|unknown|spray|tape|4|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_4_wetting data.xlsx,141.46,0.6190302306637745,5,reported_CA_Stabw,,,1.0
PROP-78209bcbdd,COND-a7fc27d555,,not_provided_by_source,unsintered|PDMS|unknown|spray|tape|5|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_5_wetting data.xlsx,141.96000000000004,0.8397313625077556,5,reported_CA_Stabw,,,1.0
PROP-f0488751b9,COND-e9323ac3c7,,not_provided_by_source,500C|PUR|unknown|spray|abrasion|0|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Abrasion test cycle_0_wetting data.xlsx,152.685,1.444891978911577,10,reported_CA_Stabw,1.2838796662550125,5.0,0.0
PROP-f08cee5aa2,COND-fbecc00459,,not_provided_by_source,500C|PUR|unknown|spray|abrasion|1|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Abrasion test cycle_1_wetting data.xlsx,150.935,1.6241290625989513,10,reported_CA_Stabw,3.7796002559469457,5.0,0.0
PROP-89d7613c4b,COND-0145fbd456,,not_provided_by_source,500C|PUR|unknown|spray|abrasion|2|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Abrasion test cycle_2_wetting data.xlsx,152.56,1.4221262581742362,10,reported_CA_Stabw,2.2912677602786173,6.0,0.2
PROP-5bf70dcb17,COND-fcc5eca749,,not_provided_by_source,500C|PUR|unknown|spray|abrasion|3|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Abrasion test cycle_3_wetting data.xlsx,152.18,1.7702270210040854,10,reported_CA_Stabw,1.1120794075205993,8.0,0.6
PROP-bc854e0fd3,COND-74728bd7f8,,not_provided_by_source,500C|PUR|unknown|spray|abrasion|4|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Abrasion test cycle_4_wetting data.xlsx,148.715,5.084734667031151,10,reported_CA_Stabw,,16.0,1.0
